,timestamp,close
0,2017-12-20,24.17
1,2017-12-19,24.05
2,2017-12-18,24.29
3,2017-12-15,23.77
4,2017-12-14,23.64
5,2017-12-13,24.09
6,2017-12-12,23.97
7,2017-12-11,23.66
8,2017-12-08,23.58
9,2017-12-07,23.59
10,2017-12-06,23.76
11,2017-12-05,24.12
12,2017-12-04,24.29
13,2017-12-01,24.19
14,2017-11-30,24.68
15,2017-11-29,24.44
16,2017-11-28,24.28
17,2017-11-27,24.05
18,2017-11-24,23.71
19,2017-11-22,23.75
20,2017-11-21,23.87
21,2017-11-20,23.78
22,2017-11-17,24.0
23,2017-11-16,23.76
24,2017-11-15,23.25
25,2017-11-14,23.45
26,2017-11-13,23.31
27,2017-11-10,23.33
28,2017-11-09,23.6
29,2017-11-08,23.3
30,2017-11-07,24.75
31,2017-11-06,25.4
32,2017-11-03,25.29
33,2017-11-02,25.69
34,2017-11-01,25.81
35,2017-10-31,25.73
36,2017-10-30,25.58
37,2017-10-27,25.73
38,2017-10-26,25.83
39,2017-10-25,26.27
40,2017-10-24,26.28
41,2017-10-23,25.79
42,2017-10-20,26.02
43,2017-10-19,25.71
44,2017-10-18,25.76
45,2017-10-17,25.49
46,2017-10-16,25.74
47,2017-10-13,25.89
48,2017-10-12,26.02
49,2017-10-11,25.98
50,2017-10-10,25.95
51,2017-10-09,25.85
52,2017-10-06,25.85
53,2017-10-05,26.03
54,2017-10-04,25.9
55,2017-10-03,26.34
56,2017-10-02,26.65
57,2017-09-29,25.89
58,2017-09-28,25.86
59,2017-09-27,26.01
60,2017-09-26,25.7
61,2017-09-25,25.53
62,2017-09-22,25.48
63,2017-09-21,25.03
64,2017-09-20,25.0
65,2017-09-19,25.0
66,2017-09-18,24.82
67,2017-09-15,24.62
68,2017-09-14,24.34
69,2017-09-13,24.31
70,2017-09-12,24.32
71,2017-09-11,24.11
72,2017-09-08,23.72
73,2017-09-07,23.65
74,2017-09-06,23.69
75,2017-09-05,23.5
76,2017-09-01,23.51
77,2017-08-31,23.5
78,2017-08-30,23.37
79,2017-08-29,23.34
80,2017-08-28,23.41
81,2017-08-25,23.31
82,2017-08-24,23.3
83,2017-08-23,23.2
