,timestamp,close
0,2017-12-20,99.04
1,2017-12-19,99.48
2,2017-12-18,98.73
3,2017-12-15,98.99
4,2017-12-14,97.12
5,2017-12-13,97.14
6,2017-12-12,97.01
7,2017-12-11,97.1
8,2017-12-08,97.09
9,2017-12-07,96.62
10,2017-12-06,97.39
11,2017-12-05,97.87
12,2017-12-04,100.24
13,2017-12-01,99.21
14,2017-11-30,98.46
15,2017-11-29,97.33
16,2017-11-28,93.35
17,2017-11-27,92.5
18,2017-11-24,91.62
19,2017-11-22,92.52
20,2017-11-21,92.46
21,2017-11-20,92.41
22,2017-11-17,93.04
23,2017-11-16,92.94
24,2017-11-15,91.85
25,2017-11-14,92.42
26,2017-11-13,92.0
27,2017-11-10,92.05
28,2017-11-09,93.02
29,2017-11-08,93.15
30,2017-11-07,92.66
31,2017-11-06,93.15
32,2017-11-03,94.09
33,2017-11-02,93.75
34,2017-11-01,93.1
35,2017-10-31,93.78
36,2017-10-30,93.78
37,2017-10-27,95.68
38,2017-10-26,94.8
39,2017-10-25,94.21
40,2017-10-24,95.27
41,2017-10-23,95.2
42,2017-10-20,95.08
43,2017-10-19,93.23
44,2017-10-18,92.05
45,2017-10-17,92.18
46,2017-10-16,91.53
47,2017-10-13,91.06
48,2017-10-12,91.52
49,2017-10-11,91.45
50,2017-10-10,90.86
51,2017-10-09,91.06
52,2017-10-06,92.42
53,2017-10-05,92.44
54,2017-10-04,92.96
55,2017-10-03,92.89
56,2017-10-02,93.57
57,2017-09-29,93.64
58,2017-09-28,91.96
59,2017-09-27,93.09
60,2017-09-26,94.3
61,2017-09-25,94.57
62,2017-09-22,102.11
63,2017-09-21,101.55
64,2017-09-20,101.8
65,2017-09-19,101.86
66,2017-09-18,103.86
67,2017-09-15,104.96
68,2017-09-14,105.6
69,2017-09-13,106.89
70,2017-09-12,107.53
71,2017-09-11,108.23
72,2017-09-08,107.54
73,2017-09-07,107.29
74,2017-09-06,107.26
75,2017-09-05,107.42
76,2017-09-01,108.17
77,2017-08-31,108.35
78,2017-08-30,107.26
79,2017-08-29,106.79
80,2017-08-28,107.04
81,2017-08-25,107.02
82,2017-08-24,106.57
83,2017-08-23,106.74
84,2017-08-22,106.84
85,2017-08-21,105.0
86,2017-08-18,104.87
87,2017-08-17,105.37
88,2017-08-16,106.75
89,2017-08-15,106.6
90,2017-08-14,106.46
91,2017-08-11,106.1
92,2017-08-10,105.61
93,2017-08-09,106.5
94,2017-08-08,106.21
95,2017-08-07,106.73
96,2017-08-04,106.97
97,2017-08-03,107.56
98,2017-08-02,107.97
99,2017-08-01,108.34
100,2017-07-31,108.31
101,2017-07-28,109.51
102,2017-07-27,108.99
103,2017-07-26,108.22
104,2017-07-25,108.18
105,2017-07-24,109.44
106,2017-07-21,109.39
107,2017-07-20,109.65
108,2017-07-19,109.93
109,2017-07-18,109.61
110,2017-07-17,109.66
111,2017-07-14,109.03
112,2017-07-13,108.67
113,2017-07-12,108.9
114,2017-07-11,108.56
115,2017-07-10,108.59
116,2017-07-07,109.73
117,2017-07-06,109.01
118,2017-07-05,110.79
119,2017-07-03,110.66
120,2017-06-30,111.16
121,2017-06-29,110.54
122,2017-06-28,111.11
123,2017-06-27,109.47
124,2017-06-26,110.05
125,2017-06-23,109.7
126,2017-06-22,109.56
127,2017-06-21,109.03
128,2017-06-20,108.34
129,2017-06-19,108.14
130,2017-06-16,107.67
131,2017-06-15,107.73
132,2017-06-14,107.23
133,2017-06-13,108.43
134,2017-06-12,107.44
135,2017-06-09,108.41
136,2017-06-08,108.32
137,2017-06-07,108.93
138,2017-06-06,109.14
139,2017-06-05,109.34
140,2017-06-02,109.94
141,2017-06-01,109.72
142,2017-05-31,108.77
143,2017-05-30,107.89
144,2017-05-26,107.98
145,2017-05-25,108.14
146,2017-05-24,106.54
147,2017-05-23,106.51
148,2017-05-22,106.55
149,2017-05-19,105.89
150,2017-05-18,105.65
151,2017-05-17,105.12
152,2017-05-16,106.39
153,2017-05-15,107.59
154,2017-05-12,106.47
155,2017-05-11,107.41
156,2017-05-10,107.85
157,2017-05-09,107.28
158,2017-05-08,107.19
159,2017-05-05,107.09
160,2017-05-04,107.22
161,2017-05-03,106.74
162,2017-05-02,106.8
163,2017-05-01,106.27
164,2017-04-28,105.51
165,2017-04-27,105.81
166,2017-04-26,105.76
167,2017-04-25,105.87
168,2017-04-24,104.09
169,2017-04-21,103.3
170,2017-04-20,104.03
171,2017-04-19,98.11
172,2017-04-18,97.11
173,2017-04-17,97.77
174,2017-04-13,97.25
175,2017-04-12,98.12
176,2017-04-11,98.23
177,2017-04-10,98.21
178,2017-04-07,97.85
179,2017-04-06,97.86
180,2017-04-05,97.89
181,2017-04-04,97.62
182,2017-04-03,98.01
183,2017-03-31,98.19
184,2017-03-30,98.37
185,2017-03-29,98.22
186,2017-03-28,98.84
187,2017-03-27,98.64
188,2017-03-24,98.7
189,2017-03-23,98.27
190,2017-03-22,98.57
191,2017-03-21,98.43
192,2017-03-20,99.17
193,2017-03-17,99.06
194,2017-03-16,98.72
195,2017-03-15,99.74
196,2017-03-14,98.66
197,2017-03-13,98.79
198,2017-03-10,98.78
199,2017-03-09,98.2
200,2017-03-08,97.92
201,2017-03-07,98.17
202,2017-03-06,98.37
203,2017-03-03,98.52
204,2017-03-02,98.27
205,2017-03-01,98.4
206,2017-02-28,97.44
207,2017-02-27,97.47
208,2017-02-24,97.31
209,2017-02-23,95.61
210,2017-02-22,95.6
211,2017-02-21,95.87
212,2017-02-17,95.64
213,2017-02-16,95.3
214,2017-02-15,95.39
215,2017-02-14,94.61
216,2017-02-13,93.96
217,2017-02-10,93.56
218,2017-02-09,93.77
219,2017-02-08,93.05
220,2017-02-07,92.62
221,2017-02-06,92.78
222,2017-02-03,93.31
223,2017-02-02,92.48
224,2017-02-01,92.55
225,2017-01-31,91.92
226,2017-01-30,90.54
227,2017-01-27,92.72
228,2017-01-26,92.89
229,2017-01-25,91.88
230,2017-01-24,91.34
231,2017-01-23,91.07
232,2017-01-20,91.0
233,2017-01-19,91.53
234,2017-01-18,92.96
235,2017-01-17,92.26
236,2017-01-13,92.7
237,2017-01-12,93.12
238,2017-01-11,93.27
239,2017-01-10,93.0
240,2017-01-09,92.43
241,2017-01-06,92.02
242,2017-01-05,92.69
243,2017-01-04,93.07
244,2017-01-03,92.45
245,2016-12-30,91.9
246,2016-12-29,91.87
247,2016-12-28,91.76
248,2016-12-27,92.51
249,2016-12-23,92.41
250,2016-12-22,91.81
251,2016-12-21,92.04
252,2016-12-20,92.6
253,2016-12-19,92.38
254,2016-12-16,92.31
255,2016-12-15,91.98
256,2016-12-14,91.05
257,2016-12-13,91.95
258,2016-12-12,91.71
259,2016-12-09,91.14
260,2016-12-08,89.68
261,2016-12-07,88.71
262,2016-12-06,88.67
263,2016-12-05,88.32
264,2016-12-02,88.0
265,2016-12-01,87.45
266,2016-11-30,87.46
267,2016-11-29,88.75
268,2016-11-28,88.23
269,2016-11-25,88.32
270,2016-11-23,87.82
271,2016-11-22,86.64
272,2016-11-21,87.29
273,2016-11-18,85.54
274,2016-11-17,85.79
275,2016-11-16,84.69
276,2016-11-15,85.2
277,2016-11-14,85.1
278,2016-11-11,81.46
279,2016-11-10,81.51
280,2016-11-09,80.42
281,2016-11-08,83.52
282,2016-11-07,82.47
283,2016-11-04,81.22
284,2016-11-03,81.3
285,2016-11-02,80.98
286,2016-11-01,80.53
287,2016-10-31,81.44
288,2016-10-28,80.44
289,2016-10-27,79.93
290,2016-10-26,80.15
291,2016-10-25,83.17
292,2016-10-24,83.67
293,2016-10-21,83.69
294,2016-10-20,84.57
