,timestamp,close
0,2017-12-20,23.01
1,2017-12-19,22.94
2,2017-12-18,22.86
3,2017-12-15,22.49
4,2017-12-14,23.6
5,2017-12-13,23.81
6,2017-12-12,23.61
7,2017-12-11,23.48
8,2017-12-08,23.57
9,2017-12-07,22.57
10,2017-12-06,23.14
11,2017-12-05,23.17
12,2017-12-04,23.55
13,2017-12-01,23.72
14,2017-11-30,24.31
15,2017-11-29,24.0
16,2017-11-28,24.91
17,2017-11-27,24.78
18,2017-11-24,24.9
19,2017-11-22,24.67
20,2017-11-21,24.0
21,2017-11-20,24.35
22,2017-11-17,24.8
23,2017-11-16,24.45
24,2017-11-15,24.21
25,2017-11-14,23.68
26,2017-11-13,23.65
27,2017-11-10,23.72
28,2017-11-09,24.08
29,2017-11-08,24.04
30,2017-11-07,24.11
31,2017-11-06,25.12
32,2017-11-03,24.56
33,2017-11-02,24.05
34,2017-11-01,25.93
35,2017-10-31,26.21
36,2017-10-30,25.92
37,2017-10-27,26.0
38,2017-10-26,26.14
39,2017-10-25,26.01
40,2017-10-24,25.94
41,2017-10-23,26.17
42,2017-10-20,26.45
43,2017-10-19,26.47
44,2017-10-18,26.62
45,2017-10-17,26.71
46,2017-10-16,26.58
47,2017-10-13,26.33
48,2017-10-12,26.25
49,2017-10-11,26.52
50,2017-10-10,26.18
51,2017-10-09,26.08
52,2017-10-06,27.51
53,2017-10-05,27.16
54,2017-10-04,26.69
55,2017-10-03,25.98
56,2017-10-02,26.32
57,2017-09-29,25.87
58,2017-09-28,25.52
59,2017-09-27,25.92
60,2017-09-26,25.67
61,2017-09-25,25.48
62,2017-09-22,25.68
63,2017-09-21,25.66
64,2017-09-20,26.06
65,2017-09-19,26.39
66,2017-09-18,26.91
67,2017-09-15,26.77
68,2017-09-14,27.44
69,2017-09-13,27.7
70,2017-09-12,28.27
71,2017-09-11,28.36
72,2017-09-08,28.55
73,2017-09-07,28.4
74,2017-09-06,29.12
75,2017-09-05,29.53
76,2017-09-01,29.77
77,2017-08-31,29.6
78,2017-08-30,29.0
79,2017-08-29,28.89
80,2017-08-28,28.69
