,timestamp,close
0,2017-12-20,102.39
1,2017-12-19,101.86
2,2017-12-18,104.03
3,2017-12-15,99.63
4,2017-12-14,98.65
5,2017-12-13,100.84
6,2017-12-12,96.88
7,2017-12-11,103.11
8,2017-12-08,105.06
9,2017-12-07,105.78
10,2017-12-06,104.7
11,2017-12-05,103.87
12,2017-12-04,102.39
13,2017-12-01,101.97
14,2017-11-30,101.39
15,2017-11-29,98.97
16,2017-11-28,102.09
17,2017-11-27,97.11
18,2017-11-24,99.16
19,2017-11-22,99.37
20,2017-11-21,97.85
21,2017-11-20,99.12
22,2017-11-17,102.26
23,2017-11-16,104.81
24,2017-11-15,83.3
25,2017-11-14,88.69
26,2017-11-13,87.69
27,2017-11-10,85.54
28,2017-11-09,82.11
29,2017-11-08,85.85
30,2017-11-07,83.5
31,2017-11-06,86.14
32,2017-11-03,86.79
33,2017-11-02,89.24
34,2017-11-01,91.75
35,2017-10-31,89.92
36,2017-10-30,87.97
37,2017-10-27,86.64
38,2017-10-26,86.88
39,2017-10-25,83.05
40,2017-10-24,85.27
41,2017-10-23,84.59
42,2017-10-20,83.79
43,2017-10-19,80.31
44,2017-10-18,79.81
45,2017-10-17,78.82
46,2017-10-16,79.62
47,2017-10-13,80.08
48,2017-10-12,77.2
49,2017-10-11,77.25
50,2017-10-10,74.2
51,2017-10-09,72.67
52,2017-10-06,76.46
53,2017-10-05,75.29
54,2017-10-04,75.74
55,2017-10-03,74.25
56,2017-10-02,71.5
57,2017-09-29,70.32
58,2017-09-28,71.1
59,2017-09-27,71.59
60,2017-09-26,69.37
61,2017-09-25,71.63
62,2017-09-22,72.22
63,2017-09-21,72.8
64,2017-09-20,73.47
65,2017-09-19,73.84
66,2017-09-18,72.12
67,2017-09-15,73.3
68,2017-09-14,71.2
69,2017-09-13,71.0
70,2017-09-12,71.16
71,2017-09-11,68.46
72,2017-09-08,70.65
73,2017-09-07,71.54
74,2017-09-06,49.42
75,2017-09-05,49.74
76,2017-09-01,48.51
77,2017-08-31,46.79
78,2017-08-30,45.5
79,2017-08-29,45.21
80,2017-08-28,45.16
81,2017-08-25,45.43
82,2017-08-24,45.36
83,2017-08-23,46.74
84,2017-08-22,48.33
85,2017-08-21,48.25
86,2017-08-18,49.91
87,2017-08-17,49.65
88,2017-08-16,51.0
89,2017-08-15,52.18
90,2017-08-14,56.92
91,2017-08-11,56.0
92,2017-08-10,56.05
93,2017-08-09,57.33
94,2017-08-08,57.34
95,2017-08-07,58.6
96,2017-08-04,56.92
97,2017-08-03,59.0
98,2017-08-02,60.69
99,2017-08-01,63.11
100,2017-07-31,65.13
101,2017-07-28,69.87
102,2017-07-27,71.5
103,2017-07-26,70.99
104,2017-07-25,72.7
105,2017-07-24,75.24
106,2017-07-21,74.09
107,2017-07-20,76.72
108,2017-07-19,77.4
109,2017-07-18,75.02
110,2017-07-17,68.3
111,2017-07-14,66.0
112,2017-07-13,70.39
113,2017-07-12,67.24
114,2017-07-11,61.93
115,2017-07-10,60.63
116,2017-07-07,62.63
117,2017-07-06,67.68
118,2017-07-05,67.37
119,2017-07-03,65.06
120,2017-06-30,64.52
121,2017-06-29,64.65
122,2017-06-28,65.3
123,2017-06-27,63.8
124,2017-06-26,61.22
125,2017-06-23,59.45
126,2017-06-22,56.65
127,2017-06-21,54.11
128,2017-06-20,52.98
129,2017-06-19,53.47
130,2017-06-16,52.45
131,2017-06-15,52.56
132,2017-06-14,53.19
133,2017-06-13,52.21
134,2017-06-12,51.51
135,2017-06-09,50.74
136,2017-06-08,49.49
137,2017-06-07,47.0
138,2017-06-06,45.5
139,2017-06-05,45.82
140,2017-06-02,42.54
141,2017-06-01,57.25
142,2017-05-31,56.11
143,2017-05-30,55.09
144,2017-05-26,57.81
145,2017-05-25,56.84
146,2017-05-24,56.54
147,2017-05-23,58.49
148,2017-05-22,57.81
149,2017-05-19,57.88
150,2017-05-18,57.14
151,2017-05-17,57.11
152,2017-05-16,59.17
153,2017-05-15,57.03
154,2017-05-12,57.04
155,2017-05-11,57.15
156,2017-05-10,59.99
157,2017-05-09,58.42
158,2017-05-08,58.01
159,2017-05-05,57.15
160,2017-05-04,51.86
161,2017-05-03,51.75
162,2017-05-02,48.62
163,2017-05-01,47.77
164,2017-04-28,47.97
165,2017-04-27,48.75
166,2017-04-26,48.13
167,2017-04-25,48.41
168,2017-04-24,48.32
169,2017-04-21,48.64
170,2017-04-20,47.81
171,2017-04-19,47.59
172,2017-04-18,46.72
173,2017-04-17,46.92
174,2017-04-13,47.03
175,2017-04-12,47.04
176,2017-04-11,47.49
177,2017-04-10,47.53
178,2017-04-07,46.98
179,2017-04-06,47.12
180,2017-04-05,45.78
181,2017-04-04,47.04
182,2017-04-03,45.86
183,2017-03-31,46.26
184,2017-03-30,44.95
185,2017-03-29,43.68
186,2017-03-28,38.0
187,2017-03-27,36.69
188,2017-03-24,36.93
189,2017-03-23,37.03
190,2017-03-22,37.08
191,2017-03-21,35.23
192,2017-03-20,35.78
193,2017-03-17,36.27
194,2017-03-16,36.17
195,2017-03-15,35.09
196,2017-03-14,33.56
197,2017-03-13,33.04
198,2017-03-10,35.32
199,2017-03-09,33.41
200,2017-03-08,33.54
201,2017-03-07,32.39
202,2017-03-06,31.89
203,2017-03-03,31.2
204,2017-03-02,31.21
205,2017-03-01,30.04
206,2017-02-28,30.44
207,2017-02-27,32.67
208,2017-02-24,31.34
209,2017-02-23,25.19
210,2017-02-22,26.01
211,2017-02-21,26.39
212,2017-02-17,26.82
213,2017-02-16,27.18
214,2017-02-15,27.82
215,2017-02-14,26.68
216,2017-02-13,25.89
217,2017-02-10,25.32
218,2017-02-09,25.85
219,2017-02-08,25.45
220,2017-02-07,25.08
221,2017-02-06,26.32
222,2017-02-03,26.5
223,2017-02-02,26.99
224,2017-02-01,26.25
225,2017-01-31,27.02
226,2017-01-30,26.54
227,2017-01-27,26.09
228,2017-01-26,27.09
229,2017-01-25,28.24
230,2017-01-24,28.11
231,2017-01-23,28.82
232,2017-01-20,29.58
233,2017-01-19,29.26
234,2017-01-18,30.19
235,2017-01-17,30.0
236,2017-01-13,29.38
237,2017-01-12,28.9
238,2017-01-11,28.84
239,2017-01-10,29.0
240,2017-01-09,28.59
241,2017-01-06,29.11
242,2017-01-05,30.5
243,2017-01-04,31.68
244,2017-01-03,31.15
245,2016-12-30,30.7
246,2016-12-29,30.35
247,2016-12-28,30.78
248,2016-12-27,30.64
249,2016-12-23,30.18
250,2016-12-22,30.62
251,2016-12-21,32.55
252,2016-12-20,32.69
253,2016-12-19,32.64
254,2016-12-16,31.27
255,2016-12-15,32.29
256,2016-12-14,32.06
257,2016-12-13,31.61
258,2016-12-12,30.41
259,2016-12-09,31.92
260,2016-12-08,38.99
261,2016-12-07,37.94
262,2016-12-06,37.69
263,2016-12-05,36.82
264,2016-12-02,35.23
265,2016-12-01,35.17
266,2016-11-30,36.05
267,2016-11-29,36.79
268,2016-11-28,35.67
269,2016-11-25,36.48
270,2016-11-23,36.57
271,2016-11-22,37.25
272,2016-11-21,35.01
273,2016-11-18,34.51
274,2016-11-17,34.38
275,2016-11-16,34.17
276,2016-11-15,33.31
277,2016-11-14,34.69
278,2016-11-11,32.05
279,2016-11-10,31.49
280,2016-11-09,29.6
281,2016-11-08,28.6
282,2016-11-07,28.78
283,2016-11-04,28.49
284,2016-11-03,27.95
285,2016-11-02,29.46
286,2016-11-01,29.03
287,2016-10-31,28.97
288,2016-10-28,29.02
289,2016-10-27,28.18
290,2016-10-26,28.91
291,2016-10-25,29.09
292,2016-10-24,29.83
293,2016-10-21,29.48
294,2016-10-20,29.82
295,2016-10-19,30.22
296,2016-10-18,30.0
297,2016-10-17,29.78
298,2016-10-14,30.05
299,2016-10-13,31.15
300,2016-10-12,31.72
301,2016-10-11,31.87
302,2016-10-10,33.52
303,2016-10-07,33.67
304,2016-10-06,34.21
305,2016-10-05,34.68
306,2016-10-04,33.97
307,2016-10-03,33.67
308,2016-09-30,34.58
309,2016-09-29,33.06
310,2016-09-28,31.74
311,2016-09-27,32.55
312,2016-09-26,31.47
313,2016-09-23,32.88
314,2016-09-22,33.24
315,2016-09-21,33.4
316,2016-09-20,33.15
317,2016-09-19,34.26
318,2016-09-16,35.03
319,2016-09-15,35.01
320,2016-09-14,35.44
321,2016-09-13,35.76
322,2016-09-12,36.18
323,2016-09-09,36.38
324,2016-09-08,35.29
325,2016-09-07,34.88
326,2016-09-06,33.56
327,2016-09-02,33.88
328,2016-09-01,33.42
329,2016-08-31,33.73
330,2016-08-30,33.96
331,2016-08-29,33.73
332,2016-08-26,32.59
333,2016-08-25,34.65
334,2016-08-24,34.08
335,2016-08-23,35.55
336,2016-08-22,34.03
337,2016-08-19,34.22
338,2016-08-18,30.77
339,2016-08-17,30.11
340,2016-08-16,31.49
341,2016-08-15,31.72
342,2016-08-12,31.4
343,2016-08-11,30.51
344,2016-08-10,29.21
345,2016-08-09,30.35
346,2016-08-08,30.47
347,2016-08-05,29.52
348,2016-08-04,28.13
349,2016-08-03,28.93
350,2016-08-02,28.74
351,2016-08-01,30.73
352,2016-07-29,30.81
353,2016-07-28,29.84
354,2016-07-27,29.56
355,2016-07-26,29.72
356,2016-07-25,30.56
357,2016-07-22,30.42
358,2016-07-21,30.62
359,2016-07-20,30.51
360,2016-07-19,29.01
361,2016-07-18,29.5
362,2016-07-15,27.5
363,2016-07-14,28.64
364,2016-07-13,28.77
365,2016-07-12,30.71
366,2016-07-11,30.27
367,2016-07-08,29.62
368,2016-07-07,28.84
369,2016-07-06,29.76
370,2016-07-05,29.55
371,2016-07-01,30.0
372,2016-06-30,28.68
373,2016-06-29,28.05
374,2016-06-28,25.82
375,2016-06-27,25.39
376,2016-06-24,27.56
377,2016-06-23,27.92
378,2016-06-22,27.62
379,2016-06-21,25.77
380,2016-06-20,26.12
381,2016-06-17,25.99
382,2016-06-16,25.97
383,2016-06-15,26.25
384,2016-06-14,25.88
385,2016-06-13,25.68
386,2016-06-10,26.56
387,2016-06-09,28.41
388,2016-06-08,36.07
389,2016-06-07,35.38
390,2016-06-06,35.08
391,2016-06-03,34.03
392,2016-06-02,34.56
393,2016-06-01,34.06
394,2016-05-31,33.26
395,2016-05-27,33.54
396,2016-05-26,32.78
397,2016-05-25,33.02
398,2016-05-24,32.15
399,2016-05-23,31.6
400,2016-05-20,31.92
401,2016-05-19,31.01
402,2016-05-18,31.83
403,2016-05-17,32.75
404,2016-05-16,33.06
405,2016-05-13,33.09
406,2016-05-12,35.04
407,2016-05-11,34.6
408,2016-05-10,37.25
409,2016-05-09,37.4
410,2016-05-06,38.04
411,2016-05-05,38.64
412,2016-05-04,39.42
413,2016-05-03,41.42
414,2016-05-02,42.77
415,2016-04-29,43.27
416,2016-04-28,44.06
417,2016-04-27,46.13
418,2016-04-26,45.58
419,2016-04-25,43.3
420,2016-04-22,44.89
421,2016-04-21,44.52
422,2016-04-20,44.31
423,2016-04-19,44.16
424,2016-04-18,44.3
425,2016-04-15,43.99
426,2016-04-14,44.04
427,2016-04-13,45.78
428,2016-04-12,43.64
429,2016-04-11,41.69
430,2016-04-08,41.51
431,2016-04-07,41.9
432,2016-04-06,43.57
433,2016-04-05,43.36
434,2016-04-04,42.05
435,2016-04-01,43.77
436,2016-03-31,41.9
437,2016-03-30,40.56
438,2016-03-29,39.01
439,2016-03-28,38.59
440,2016-03-24,37.13
441,2016-03-23,36.8
442,2016-03-22,37.92
443,2016-03-21,38.53
444,2016-03-18,37.24
445,2016-03-17,36.65
446,2016-03-16,38.85
447,2016-03-15,39.62
448,2016-03-14,40.25
449,2016-03-11,40.03
450,2016-03-10,38.71
451,2016-03-09,38.04
452,2016-03-08,38.3
453,2016-03-07,38.97
454,2016-03-04,39.41
455,2016-03-03,39.12
456,2016-03-02,38.97
457,2016-03-01,37.1
458,2016-02-29,37.99
459,2016-02-26,40.43
460,2016-02-25,38.49
461,2016-02-24,51.92
462,2016-02-23,51.26
463,2016-02-22,51.29
464,2016-02-19,51.53
465,2016-02-18,51.83
466,2016-02-17,54.3
467,2016-02-16,51.93
468,2016-02-12,47.22
469,2016-02-11,47.2
470,2016-02-10,49.43
471,2016-02-09,50.81
472,2016-02-08,51.21
473,2016-02-05,51.71
474,2016-02-04,56.08
475,2016-02-03,55.41
476,2016-02-02,56.35
477,2016-02-01,59.49
478,2016-01-29,61.62
479,2016-01-28,60.22
480,2016-01-27,61.99
481,2016-01-26,61.8
482,2016-01-25,61.08
483,2016-01-22,63.74
484,2016-01-21,61.55
485,2016-01-20,61.5
486,2016-01-19,62.8
487,2016-01-15,64.2
488,2016-01-14,62.99
489,2016-01-13,66.24
490,2016-01-12,68.83
491,2016-01-11,69.09
492,2016-01-08,69.72
493,2016-01-07,72.66
494,2016-01-06,75.24
495,2016-01-05,77.98
496,2016-01-04,78.05
497,2015-12-31,79.45
498,2015-12-30,79.74
