date,close
2009-12-18,50.61
2009-12-21,50.83
2009-12-22,50.68
2009-12-23,51.28
2009-12-24,51.48
2009-12-28,52.02
2009-12-29,52.43
2009-12-30,52.12
2009-12-31,52.03
2010-01-04,53.49
2010-01-05,52.85
2010-01-06,52.52
2010-01-07,51.24
2010-01-08,50.95
2010-01-11,51.41
2010-01-12,51.2
2010-01-13,51.79
2010-01-14,51.88
2010-01-15,50.49
2010-01-19,50.53
2010-01-20,49.27
2010-01-21,47.88
2010-01-22,48.06
2010-01-25,48.35
2010-01-26,48.11
2010-01-27,49.73
2010-01-28,49.07
2010-01-29,49.79
2010-02-01,50.65
2010-02-02,51.02
2010-02-03,50.99
2010-02-04,47.89
2010-02-05,46.43
2010-02-08,47.04
2010-02-09,48.52
2010-02-10,48.3
2010-02-11,49.13
2010-02-12,49.54
2010-02-16,50.21
2010-02-17,50.85
2010-02-18,51.16
2010-02-19,50.32
2010-02-22,49.63
2010-02-23,49.05
2010-02-24,50.27
2010-02-25,49.74
2010-02-26,49.95
2010-03-01,50.85
2010-03-02,50.86
2010-03-03,51.4
2010-03-04,49.42
2010-03-05,49.6
2010-03-08,49.0
2010-03-09,49.7
2010-03-10,50.37
2010-03-11,50.67
2010-03-12,50.6
2010-03-15,49.99
2010-03-16,51.31
2010-03-17,51.74
2010-03-18,51.65
2010-03-19,51.45
2010-03-22,51.66
2010-03-23,51.92
2010-03-24,50.66
2010-03-25,50.17
2010-03-26,50.32
2010-03-29,50.69
2010-03-30,50.75
2010-03-31,50.45
2010-04-01,50.84
2010-04-05,50.82
2010-04-06,51.13
2010-04-07,50.84
2010-04-08,51.17
2010-04-09,51.95
2010-04-12,52.35
2010-04-13,51.39
2010-04-14,51.46
2010-04-15,50.62
2010-04-16,49.79
2010-04-19,49.3
2010-04-20,49.95
2010-04-21,49.4
2010-04-22,49.45
2010-04-23,49.15
2010-04-26,49.0
2010-04-27,47.73
2010-04-28,47.08
2010-04-29,48.15
2010-04-30,48.45
2010-05-03,48.68
2010-05-04,47.83
2010-05-05,47.53
2010-05-06,46.84
2010-05-07,45.8
2010-05-10,49.89
2010-05-11,49.17
2010-05-12,49.44
2010-05-13,49.17
2010-05-14,47.71
2010-05-17,48.45
2010-05-18,47.93
2010-05-19,48.56
2010-05-20,47.0
2010-05-21,48.27
2010-05-24,47.51
2010-05-25,47.12
2010-05-26,46.2
2010-05-27,49.28
2010-05-28,47.91
2010-06-01,47.53
2010-06-02,49.06
2010-06-03,48.65
2010-06-04,46.46
2010-06-07,46.83
2010-06-08,47.52
2010-06-09,47.69
2010-06-10,49.13
2010-06-11,48.56
2010-06-14,49.58
2010-06-15,51.75
2010-06-16,51.48
2010-06-17,51.92
2010-06-18,51.25
2010-06-21,51.01
2010-06-22,50.3
2010-06-23,50.18
2010-06-24,49.92
2010-06-25,49.59
2010-06-28,49.67
2010-06-29,48.22
2010-06-30,48.01
2010-07-01,49.21
2010-07-02,48.86
2010-07-06,50.38
2010-07-07,51.33
2010-07-08,52.1
2010-07-09,52.48
2010-07-12,52.76
2010-07-13,53.67
2010-07-14,53.8
2010-07-15,54.35
2010-07-16,52.85
2010-07-19,53.09
2010-07-20,52.5
2010-07-21,52.94
2010-07-22,54.39
2010-07-23,54.67
2010-07-26,55.06
2010-07-27,54.7
2010-07-28,53.74
2010-07-29,53.38
2010-07-30,53.06
2010-08-02,54.56
2010-08-03,54.84
2010-08-04,55.2
2010-08-05,53.86
2010-08-06,52.56
2010-08-09,52.64
2010-08-10,52.23
2010-08-11,50.85
2010-08-12,53.05
2010-08-13,53.24
2010-08-16,53.51
2010-08-17,53.66
2010-08-18,53.57
2010-08-19,52.27
2010-08-20,51.7
2010-08-23,51.55
2010-08-24,51.13
2010-08-25,51.01
2010-08-26,51.12
2010-08-27,51.88
2010-08-30,51.19
2010-08-31,51.97
2010-09-01,54.22
2010-09-02,54.95
2010-09-03,55.15
2010-09-07,54.33
2010-09-08,55.65
2010-09-09,55.05
2010-09-10,54.8
2010-09-13,55.48
2010-09-14,55.85
2010-09-15,56.29
2010-09-16,56.31
2010-09-17,55.36
2010-09-20,56.16
2010-09-21,56.14
2010-09-22,56.05
2010-09-23,56.42
2010-09-24,58.57
2010-09-27,57.72
2010-09-28,58.95
2010-09-29,59.48
2010-09-30,58.75
2010-10-01,58.66
2010-10-04,57.59
2010-10-05,59.3
2010-10-06,59.89
2010-10-07,59.51
2010-10-08,61.6
2010-10-11,61.94
2010-10-12,62.29
2010-10-13,63.7
2010-10-14,63.38
2010-10-15,62.72
2010-10-18,62.41
2010-10-19,61.38
2010-10-20,62.21
2010-10-21,63.74
2010-10-22,63.75
2010-10-25,63.88
2010-10-26,62.72
2010-10-27,61.24
2010-10-28,62.31
2010-10-29,62.9
2010-11-01,62.86
2010-11-02,63.51
2010-11-03,61.62
2010-11-04,62.62
2010-11-05,61.56
2010-11-08,60.79
2010-11-09,60.45
2010-11-10,60.55
2010-11-11,59.08
2010-11-12,58.7
2010-11-15,58.62
2010-11-16,57.44
2010-11-17,58.78
2010-11-18,60.75
2010-11-19,60.86
2010-11-22,60.9
2010-11-23,59.22
2010-11-24,58.7
2010-11-26,57.57
2010-11-29,56.02
2010-11-30,54.94
2010-12-01,56.64
2010-12-02,57.8
2010-12-03,58.02
2010-12-06,57.46
2010-12-07,57.69
2010-12-08,57.54
2010-12-09,57.2
2010-12-10,57.63
2010-12-13,57.86
2010-12-14,57.89
2010-12-15,57.12
2010-12-16,57.46
2010-12-17,57.39
2010-12-20,57.04
2010-12-21,57.63
2010-12-22,57.48
2010-12-23,57.3
2010-12-27,57.47
2010-12-28,57.0
2010-12-29,56.98
2010-12-30,57.33
2010-12-31,57.09
2011-01-03,57.63
2011-01-04,57.34
2011-01-05,56.82
2011-01-06,57.07
2011-01-07,56.6
2011-01-10,56.61
2011-01-11,57.04
2011-01-12,58.11
2011-01-13,58.68
2011-01-14,57.91
2011-01-18,57.38
2011-01-19,56.85
2011-01-20,55.84
2011-01-21,55.7
2011-01-24,56.62
2011-01-25,57.54
2011-01-26,57.46
2011-01-27,56.47
2011-01-28,55.07
2011-01-31,55.31
2011-02-01,55.67
2011-02-02,56.25
2011-02-03,56.0
2011-02-04,55.59
2011-02-07,56.29
2011-02-08,56.47
2011-02-09,56.15
2011-02-10,55.76
2011-02-11,55.99
2011-02-14,54.98
2011-02-15,54.97
2011-02-16,54.98
2011-02-17,54.9
2011-02-18,54.9
2011-02-22,54.51
2011-02-23,55.3
2011-02-24,55.17
2011-02-25,55.2
2011-02-28,56.03
2011-03-01,56.23
2011-03-02,56.1
2011-03-03,57.82
2011-03-04,58.04
2011-03-07,57.06
2011-03-08,57.3
2011-03-09,57.63
2011-03-10,57.0
2011-03-11,57.05
2011-03-14,56.65
2011-03-15,55.15
2011-03-16,53.9
2011-03-17,54.87
2011-03-18,55.04
2011-03-21,56.48
2011-03-22,56.0
2011-03-23,56.59
2011-03-24,57.43
2011-03-25,57.47
2011-03-28,56.81
2011-03-29,56.9
2011-03-30,57.57
2011-03-31,57.17
2011-04-01,58.86
2011-04-04,59.55
2011-04-05,59.84
2011-04-06,59.87
2011-04-07,59.25
2011-04-08,59.03
2011-04-11,59.42
2011-04-12,59.43
2011-04-13,60.18
2011-04-14,60.61
2011-04-15,61.54
2011-04-18,60.49
2011-04-19,62.33
2011-04-20,61.78
2011-04-21,61.44
2011-04-25,61.37
2011-04-26,62.57
2011-04-27,63.45
2011-04-28,63.76
2011-04-29,63.97
2011-05-02,63.93
2011-05-03,63.39
2011-05-04,60.98
2011-05-05,59.67
2011-05-06,59.35
2011-05-09,59.2
2011-05-10,59.25
2011-05-11,58.25
2011-05-12,59.17
2011-05-13,59.55
2011-05-16,59.51
2011-05-17,60.0
2011-05-18,59.99
2011-05-19,60.41
2011-05-20,60.44
2011-05-23,58.44
2011-05-24,58.61
2011-05-25,58.48
2011-05-26,58.31
2011-05-27,58.69
2011-05-31,60.48
2011-06-01,59.56
2011-06-02,59.12
2011-06-03,59.47
2011-06-06,58.76
2011-06-07,58.83
2011-06-08,58.6
2011-06-09,58.67
2011-06-10,57.08
2011-06-13,57.23
2011-06-14,57.92
2011-06-15,56.46
2011-06-16,56.02
2011-06-17,57.01
2011-06-20,57.23
2011-06-21,57.75
2011-06-22,56.82
2011-06-23,56.66
2011-06-24,55.65
2011-06-27,56.18
2011-06-28,57.23
2011-06-29,57.68
2011-06-30,58.01
2011-07-01,58.07
2011-07-05,58.08
2011-07-06,57.96
2011-07-07,58.9
2011-07-08,57.61
2011-07-11,55.77
2011-07-12,54.73
2011-07-13,54.67
2011-07-14,55.14
2011-07-15,56.14
2011-07-18,55.4
2011-07-19,56.52
2011-07-20,57.0
2011-07-21,58.19
2011-07-22,59.25
2011-07-25,59.1
2011-07-26,59.33
2011-07-27,58.02
2011-07-28,58.5
2011-07-29,57.58
2011-08-01,57.38
2011-08-02,56.01
2011-08-03,55.94
2011-08-04,53.17
2011-08-05,54.32
2011-08-08,51.34
2011-08-09,52.83
2011-08-10,49.72
2011-08-11,51.51
2011-08-12,54.58
2011-08-15,55.47
2011-08-16,55.84
2011-08-17,56.22
2011-08-18,54.69
2011-08-19,53.87
2011-08-22,54.39
2011-08-23,55.55
2011-08-24,54.15
2011-08-25,53.31
2011-08-26,53.89
2011-08-29,54.72
2011-08-30,54.78
2011-08-31,55.26
2011-09-01,54.76
2011-09-02,54.37
2011-09-06,52.89
2011-09-07,53.37
2011-09-08,52.72
2011-09-09,51.04
2011-09-12,50.22
2011-09-13,50.17
2011-09-14,50.51
2011-09-15,51.5
2011-09-16,52.55
2011-09-19,51.65
2011-09-20,52.57
2011-09-21,51.45
2011-09-22,50.0
2011-09-23,51.17
2011-09-26,52.61
2011-09-27,54.02
2011-09-28,53.48
2011-09-29,53.9
2011-09-30,52.98
2011-10-03,52.56
2011-10-04,53.49
2011-10-05,52.97
2011-10-06,53.28
2011-10-07,51.76
2011-10-10,53.73
2011-10-11,53.62
2011-10-12,54.07
2011-10-13,54.49
2011-10-14,55.37
2011-10-17,54.1
2011-10-18,55.04
2011-10-19,54.32
2011-10-20,54.54
2011-10-21,55.78
2011-10-24,56.0
2011-10-25,54.87
2011-10-26,55.27
2011-10-27,56.915
2011-10-28,56.75
2011-10-31,55.47
2011-11-01,54.67
2011-11-02,54.08
2011-11-03,55.49
2011-11-04,54.52
2011-11-07,55.21
2011-11-08,57.0
2011-11-09,56.21
2011-11-10,57.46
2011-11-11,59.29
2011-11-14,57.64
2011-11-15,57.48
2011-11-16,57.28
2011-11-17,57.13
2011-11-18,57.73
2011-11-21,57.32
2011-11-22,58.19
2011-11-23,56.87
2011-11-25,56.34
2011-11-28,58.22
2011-11-29,58.44
2011-11-30,60.0
2011-12-01,59.81
2011-12-02,59.91
2011-12-05,60.2
2011-12-06,59.7
2011-12-07,60.17
2011-12-08,59.36
2011-12-09,59.32
2011-12-12,58.53
2011-12-13,57.8
2011-12-14,57.39
2011-12-15,58.07
2011-12-16,57.96
2011-12-19,58.51
2011-12-20,59.18
2011-12-21,59.02
2011-12-22,59.72
2011-12-23,60.03
2011-12-27,60.71
2011-12-28,60.14
