,timestamp,close
0,2017-12-20,85.8
1,2017-12-19,86.59
2,2017-12-18,88.23
3,2017-12-15,89.54
4,2017-12-14,88.97
5,2017-12-13,89.3
6,2017-12-12,89.12
7,2017-12-11,91.22
8,2017-12-08,90.75
9,2017-12-07,90.15
10,2017-12-06,89.91
11,2017-12-05,89.34
12,2017-12-04,90.21
13,2017-12-01,91.01
14,2017-11-30,91.81
15,2017-11-29,91.01
16,2017-11-28,90.78
17,2017-11-27,90.01
18,2017-11-24,89.52
19,2017-11-22,89.28
20,2017-11-21,89.38
21,2017-11-20,89.35
22,2017-11-17,90.05
23,2017-11-16,90.78
24,2017-11-15,90.78
25,2017-11-14,91.71
26,2017-11-13,89.79
27,2017-11-10,88.34
28,2017-11-09,89.39
29,2017-11-08,89.79
30,2017-11-07,89.72
31,2017-11-06,88.91
32,2017-11-03,89.12
33,2017-11-02,87.92
34,2017-11-01,87.46
35,2017-10-31,87.71
36,2017-10-30,88.22
37,2017-10-27,88.91
38,2017-10-26,88.14
39,2017-10-25,88.25
40,2017-10-24,88.43
41,2017-10-23,88.81
42,2017-10-20,88.78
43,2017-10-19,88.57
44,2017-10-18,87.34
45,2017-10-17,87.76
46,2017-10-16,87.27
47,2017-10-13,87.38
48,2017-10-12,87.31
49,2017-10-11,86.4
50,2017-10-10,85.8
51,2017-10-09,85.37
52,2017-10-06,85.33
53,2017-10-05,85.55
54,2017-10-04,85.78
55,2017-10-03,85.0
56,2017-10-02,85.29
57,2017-09-29,84.56
58,2017-09-28,84.91
59,2017-09-27,84.76
60,2017-09-26,86.48
61,2017-09-25,86.85
62,2017-09-22,86.15
63,2017-09-21,87.12
64,2017-09-20,87.3
65,2017-09-19,88.28
66,2017-09-18,88.34
67,2017-09-15,89.27
68,2017-09-14,88.97
69,2017-09-13,88.12
70,2017-09-12,88.91
71,2017-09-11,90.75
72,2017-09-08,90.01
73,2017-09-07,89.54
74,2017-09-06,89.0
75,2017-09-05,89.69
76,2017-09-01,89.86
77,2017-08-31,89.97
78,2017-08-30,89.99
79,2017-08-29,90.41
80,2017-08-28,90.44
81,2017-08-25,90.02
82,2017-08-24,89.9
83,2017-08-23,89.92
84,2017-08-22,89.48
85,2017-08-21,89.2
86,2017-08-18,89.29
87,2017-08-17,88.88
88,2017-08-16,89.62
89,2017-08-15,89.23
90,2017-08-14,88.84
91,2017-08-11,88.53
92,2017-08-10,88.97
93,2017-08-09,88.32
94,2017-08-08,88.73
95,2017-08-07,88.59
96,2017-08-04,88.06
97,2017-08-03,88.72
98,2017-08-02,87.24
99,2017-08-01,87.13
100,2017-07-31,86.73
101,2017-07-28,86.14
102,2017-07-27,86.96
103,2017-07-26,86.89
104,2017-07-25,86.1
105,2017-07-24,86.48
106,2017-07-21,87.23
107,2017-07-20,86.56
108,2017-07-19,86.01
109,2017-07-18,85.76
110,2017-07-17,85.56
111,2017-07-14,85.13
112,2017-07-13,84.72
113,2017-07-12,85.09
114,2017-07-11,84.35
115,2017-07-10,84.2
116,2017-07-07,84.67
117,2017-07-06,84.36
118,2017-07-05,84.64
119,2017-07-03,84.82
120,2017-06-30,85.16
121,2017-06-29,85.19
122,2017-06-28,86.51
123,2017-06-27,87.3
124,2017-06-26,88.2
125,2017-06-23,87.84
126,2017-06-22,88.17
127,2017-06-21,88.6
128,2017-06-20,88.81
129,2017-06-19,88.7
130,2017-06-16,88.92
131,2017-06-15,88.64
132,2017-06-14,88.06
133,2017-06-13,87.5
134,2017-06-12,87.45
135,2017-06-09,87.99
136,2017-06-08,87.85
137,2017-06-07,88.06
138,2017-06-06,87.96
139,2017-06-05,88.36
140,2017-06-02,89.22
141,2017-06-01,89.03
142,2017-05-31,88.35
143,2017-05-30,87.72
144,2017-05-26,87.4
145,2017-05-25,87.46
146,2017-05-24,86.44
147,2017-05-23,85.78
148,2017-05-22,85.15
149,2017-05-19,84.57
150,2017-05-18,84.61
151,2017-05-17,84.1
152,2017-05-16,83.89
153,2017-05-15,84.52
154,2017-05-12,84.76
155,2017-05-11,84.29
156,2017-05-10,84.19
157,2017-05-09,84.14
158,2017-05-08,84.91
159,2017-05-05,84.87
160,2017-05-04,84.45
161,2017-05-03,84.36
162,2017-05-02,84.7
163,2017-05-01,84.06
164,2017-04-28,85.09
165,2017-04-27,86.1
166,2017-04-26,86.25
167,2017-04-25,86.36
168,2017-04-24,86.18
169,2017-04-21,85.83
170,2017-04-20,85.32
171,2017-04-19,85.61
172,2017-04-18,86.18
173,2017-04-17,85.74
174,2017-04-13,85.23
175,2017-04-12,85.37
176,2017-04-11,84.79
177,2017-04-10,84.78
178,2017-04-07,84.26
179,2017-04-06,84.48
180,2017-04-05,84.02
181,2017-04-04,83.74
182,2017-04-03,83.51
183,2017-03-31,83.38
184,2017-03-30,83.28
185,2017-03-29,83.52
186,2017-03-28,84.2
187,2017-03-27,84.14
188,2017-03-24,84.12
189,2017-03-23,83.59
190,2017-03-22,83.66
191,2017-03-21,83.69
192,2017-03-20,82.53
193,2017-03-17,83.23
194,2017-03-16,82.55
195,2017-03-15,83.6
196,2017-03-14,81.88
197,2017-03-13,81.68
198,2017-03-10,81.61
199,2017-03-09,80.87
200,2017-03-08,80.94
201,2017-03-07,82.54
202,2017-03-06,82.96
203,2017-03-03,83.03
204,2017-03-02,83.32
205,2017-03-01,82.4
206,2017-02-28,82.19
207,2017-02-27,81.18
208,2017-02-24,81.44
209,2017-02-23,80.5
210,2017-02-22,79.72
211,2017-02-21,79.77
212,2017-02-17,78.7
213,2017-02-16,78.55
214,2017-02-15,78.0
215,2017-02-14,78.09
216,2017-02-13,78.72
217,2017-02-10,78.67
218,2017-02-09,78.13
219,2017-02-08,78.57
220,2017-02-07,77.92
221,2017-02-06,77.85
222,2017-02-03,78.03
223,2017-02-02,77.79
224,2017-02-01,76.69
225,2017-01-31,77.63
226,2017-01-30,76.44
227,2017-01-27,76.77
228,2017-01-26,76.98
229,2017-01-25,77.14
230,2017-01-24,77.44
231,2017-01-23,77.2
232,2017-01-20,77.02
233,2017-01-19,77.05
234,2017-01-18,77.89
235,2017-01-17,78.0
236,2017-01-13,77.26
237,2017-01-12,77.5
238,2017-01-11,77.72
239,2017-01-10,77.13
240,2017-01-09,77.23
241,2017-01-06,78.49
242,2017-01-05,78.39
243,2017-01-04,77.75
244,2017-01-03,77.32
245,2016-12-30,78.03
246,2016-12-29,78.25
247,2016-12-28,76.93
248,2016-12-27,77.85
249,2016-12-23,77.66
250,2016-12-22,77.6
251,2016-12-21,77.06
252,2016-12-20,77.14
253,2016-12-19,77.1
254,2016-12-16,76.67
255,2016-12-15,75.85
256,2016-12-14,75.97
257,2016-12-13,78.17
258,2016-12-12,77.14
259,2016-12-09,76.19
260,2016-12-08,75.14
261,2016-12-07,75.11
262,2016-12-06,74.56
263,2016-12-05,73.82
264,2016-12-02,73.54
265,2016-12-01,73.13
266,2016-11-30,73.93
267,2016-11-29,76.68
268,2016-11-28,76.63
269,2016-11-25,75.34
270,2016-11-23,73.96
271,2016-11-22,75.06
272,2016-11-21,74.1
273,2016-11-18,73.26
274,2016-11-17,73.75
275,2016-11-16,73.75
276,2016-11-15,74.06
277,2016-11-14,73.08
278,2016-11-11,73.44
279,2016-11-10,72.82
280,2016-11-09,73.98
281,2016-11-08,75.74
282,2016-11-07,75.05
283,2016-11-04,74.11
284,2016-11-03,74.22
285,2016-11-02,74.51
286,2016-11-01,74.79
287,2016-10-31,76.13
288,2016-10-28,74.6
289,2016-10-27,74.88
290,2016-10-26,75.16
291,2016-10-25,75.2
292,2016-10-24,74.75
293,2016-10-21,74.08
294,2016-10-20,74.75
295,2016-10-19,74.96
296,2016-10-18,75.12
297,2016-10-17,74.24
298,2016-10-14,73.66
299,2016-10-13,74.31
300,2016-10-12,73.61
301,2016-10-11,72.9
302,2016-10-10,73.78
303,2016-10-07,72.69
304,2016-10-06,72.97
305,2016-10-05,72.81
306,2016-10-04,73.0
307,2016-10-03,74.98
308,2016-09-30,75.99
309,2016-09-29,76.76
310,2016-09-28,77.87
311,2016-09-27,78.51
312,2016-09-26,79.38
313,2016-09-23,79.39
314,2016-09-22,79.09
315,2016-09-21,78.31
316,2016-09-20,76.83
317,2016-09-19,76.88
318,2016-09-16,76.29
319,2016-09-15,75.33
320,2016-09-14,74.57
321,2016-09-13,74.41
322,2016-09-12,75.24
323,2016-09-09,73.95
324,2016-09-08,76.85
325,2016-09-07,76.95
326,2016-09-06,77.08
327,2016-09-02,76.07
328,2016-09-01,74.81
329,2016-08-31,75.04
330,2016-08-30,74.63
331,2016-08-29,75.4
332,2016-08-26,74.83
333,2016-08-25,76.73
334,2016-08-24,76.66
335,2016-08-23,76.85
336,2016-08-22,77.11
337,2016-08-19,76.65
338,2016-08-18,77.69
339,2016-08-17,76.56
340,2016-08-16,75.54
341,2016-08-15,76.45
342,2016-08-12,77.92
343,2016-08-11,77.7
344,2016-08-10,77.59
345,2016-08-09,77.44
346,2016-08-08,77.29
347,2016-08-05,77.17
348,2016-08-04,78.15
349,2016-08-03,78.15
350,2016-08-02,78.78
351,2016-08-01,79.5
352,2016-07-29,78.87
353,2016-07-28,78.49
354,2016-07-27,78.035
355,2016-07-26,79.48
356,2016-07-25,80.47
357,2016-07-22,80.59
358,2016-07-21,79.66
359,2016-07-20,79.15
360,2016-07-19,79.68
361,2016-07-18,79.81
362,2016-07-15,79.53
363,2016-07-14,79.35
364,2016-07-13,80.01
365,2016-07-12,79.44
366,2016-07-11,81.08
367,2016-07-08,81.17
368,2016-07-07,80.95
369,2016-07-06,82.54
370,2016-07-05,82.56
371,2016-07-01,81.08
372,2016-06-30,81.06
373,2016-06-29,79.14
374,2016-06-28,79.05
375,2016-06-27,79.13
376,2016-06-24,77.95
377,2016-06-23,77.31
378,2016-06-22,77.08
379,2016-06-21,77.5
380,2016-06-20,77.48
381,2016-06-17,77.78
382,2016-06-16,77.51
383,2016-06-15,76.73
384,2016-06-14,77.41
385,2016-06-13,76.66
386,2016-06-10,76.73
387,2016-06-09,77.17
388,2016-06-08,76.0
389,2016-06-07,75.54
390,2016-06-06,75.26
391,2016-06-03,75.76
392,2016-06-02,74.26
393,2016-06-01,74.33
394,2016-05-31,73.59
395,2016-05-27,73.19
396,2016-05-26,72.87
397,2016-05-25,71.97
398,2016-05-24,72.07
399,2016-05-23,71.08
400,2016-05-20,71.56
401,2016-05-19,71.41
402,2016-05-18,70.75
403,2016-05-17,72.88
404,2016-05-16,74.57
405,2016-05-13,74.21
406,2016-05-12,74.44
407,2016-05-11,73.74
408,2016-05-10,73.56
409,2016-05-09,73.57
410,2016-05-06,72.98
411,2016-05-05,73.22
412,2016-05-04,73.73
413,2016-05-03,72.98
414,2016-05-02,73.35
415,2016-04-29,72.65
416,2016-04-28,71.58
